id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
61795,Hotel next door under construction. Lots of debris around charging area. Also looked just like 110 outlets. ,0,0,1,0,0,1,0,0
71158,ICEd by multiple Prii. C'mon HTH!!! :-(,0,0,1,0,0,0,0,1
277183,Thank you Staybridge!,0,0,0,0,0,1,0,0
138056,I bought my leaf here. I charge here all the time. Staff are very friendly and welcoming. They will happily point you in the direction of the charger and offer water.,0,0,0,0,0,1,0,1
276579,July 23 and still not operational:(,1,0,0,0,0,0,0,0
147954,Units appear to be operational.  They both responded to my blink card.  But lot was full and positions were iced.  No ev signs posted so no basis to complain. Hopefully management can post signs.   ,1,0,1,0,0,0,0,0
283012,Just barely made it here from State College.  Charging up for free.  Working great so far.,1,0,0,1,0,1,0,0
261411,Charged successfully.  Port 3A.  Lots of locals asking questions!,1,0,0,0,0,1,0,0
194682,"The chargers are back, one on the front and one on the back of the building.  But watch out, the front charger may be ICED by a dealer's car (which happened to me).",0,0,1,0,0,1,0,0
281185,Grabbed a nice lunch at the Hy-Vee Food Court while charging.,0,0,0,0,0,1,0,0
53943,Extra clean EV parking area near Lake Merritt in Oakland.,0,0,0,0,0,1,0,0
75793,"Great news, thank you for posting!",0,0,0,0,1,0,0,0
146535,nice area,0,0,0,0,0,1,0,0
53949,Breakers are off. City is evaluating J1772 upgrade.,1,0,0,0,0,0,0,0
215617,"Just called them to check on CHAdeMo.
Really nice people here.
They said they are in the process of working on it and that it will be available soon.

Wow...another hole drilled into the coffin of gas cars?",1,0,0,0,0,1,0,0
138335,"Used the fast charger on 8/20. Quick, easy, and available at 11:00 pm on a week night when I needed it.",1,0,0,0,0,1,0,0
239825,Charged here yesterday.  Worked fine but initially but stopped charging after 1 hour.  I didn't need any more charge so I just disconnected and left.,1,0,0,0,0,0,0,0
54942,"Unit has been repaired, working fine.",1,0,0,0,0,0,0,0
273037,"This is the fastest charge station in the area. Valets are well versed in charging. Breakfast and lunch in the restaurant and no valet charge. While in town we ate there daily, very good food. It's a sushi restaurant but have an American breakfast menu and for lunch an awesome fillet, so not just sushi. Tip the valet nicely, they're very efficient.",0,0,0,0,0,1,1,0
188715,All working well.,1,0,0,0,0,0,0,0
280774,Right screen inop and also ICE'd. Left side working,1,0,1,0,0,0,0,0
75562,"nice! four chargers, one reserved for handicap. free parking at the moment and free charging.",0,0,1,1,0,1,0,0
203606,Since the black car is done charging. I switched the charger . please don't get mad,0,0,0,0,1,0,0,0
83129,QC'd no problems. No key fob which is nice. Salesman says it accessible after hours and they don't block the driveway. ,1,0,0,0,0,1,0,0
149875,"got parking and 110v socket on level 3, not level 4.",1,0,0,0,0,1,0,0
208979,"Combo fast charger still not working, been at least two weeks. ",1,0,0,0,0,0,0,0
54550,"""Plug-in Hybrid only"" signage. ",1,0,0,0,0,1,0,1
53047,Located in the back of the building by the Imaging truck. ,0,0,0,0,0,1,0,0
120712,If you come late at night the gate could be closed. Just drive up and it will open automatically. ,0,0,0,0,1,1,0,0
120419,Out of service.,1,0,0,0,0,0,0,0
41000,30 amp. I backed the Tesla in because the charging cable didn't seem long enough. ,1,0,0,0,0,0,1,0
291629,Awesome setup!!!  Thanks!,0,0,0,0,0,1,0,0
133146,This place is really expensive to charge $2/hour + 1 dollar for parking... ,0,0,0,1,0,0,0,0
184239,level 3 works great,1,0,0,0,0,0,0,0
43273,"free. no need to waive a card or trigger charing from a cellphone. Just connect and start charging.
perfect !!",1,0,0,1,0,0,0,0
156634,Three S here at the moment.     _x1f50c__x1f44d_,0,0,1,0,0,0,0,1
148677,"Lineup to fast charge here. Two Leafs in front of me when I arrived, one waiting to charge when I left. We need more fast chargers! ",0,0,1,0,0,0,0,1
213959,emergency stop activated. blink was not able to reset the machine remotely. only level 2 chargers are working.,1,0,0,0,0,0,0,0
225702,Awesome! ,0,0,0,0,0,0,0,0
206306,Drove up as another Leaf has just finished having its morning cup of Joe,0,0,1,0,0,0,0,0
307967,I love the smell of free electrons in the morning. _x1f601_,0,0,0,1,0,0,0,0
172216,Charging on thanksgiving.  Dealership closed but able to access charger,0,0,0,0,0,1,0,1
273808,charging now,1,0,0,0,0,0,0,0
222384,"Sure. They put in vertical duplex outlets unfortunately. So only one charging cable can plug in at a time. I always keep extension cords, so we can optimize the charging arrangement. ",0,0,0,0,0,1,0,0
136741,"These superchargers along the 10 are amazing! So convenient if you are going to and from Los Angeles to and from Arizona. However there is 1 needed in Indio, La Quinta or Palm Desert really bad. If that happens then you can get to Arizona from Los Angeles in 8 hours including charging up. Otherwise you have to stop in La Quinta for 3 hours and Chiriaco Summit for 3 1/2 hours to get enough charge to get to the nearest supercharger off the 10 frwy. Please Tesla you must build another Super Charge station in one or the areas I mentioned. It is soo needed. Otherwise it's a 13-15 hour trip instead of 8 hours. Makes you really appreciate the Superchargers!",0,1,0,0,0,1,1,1
48480,Orange fiat 500e here most days.    :-) ,0,0,0,0,1,0,0,1
163630,Tesla owner. Given permission by manager. A Gregg employees unplugged the car twice. After the second time the car was unplugged we left. Would not suggest this dealership for charging any car other than a Leaf. ,0,0,0,0,0,0,0,1
299336,Working just fine.,1,0,0,0,0,0,0,0
242320,you need to rent the rv space to charge.  $20 a night.,0,0,0,1,1,0,0,0
258265,"Hello, 

Just giving you a follow up on the cracked/busted screen on station 63013. This has been fixed. If you have any questions please feel free to give us a call on our customer care line. 

Thanks, 

-- 
Greenlots Customer Care Team
Driver FAQ
P: 855-900-7584
E: support@greenlots.com",1,0,0,0,0,0,0,0
44877,Chargers seem to be removed while they do construction.  ,0,0,1,0,0,1,0,0
97246,Qc down ,1,0,0,0,0,0,0,0
182558,I wish they went with ChargePoint instead.. :(,1,0,0,0,0,0,0,0
107115,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,1,0
213091,Spark EV would not fast charge,1,0,0,0,0,0,0,0
49783,Start Leaf 1Bar 8miles. CHADeMo 23%.             15 min $1.25 End kWatt flow  393V 57 Amp              Leaf  6Bars 40miles      CHAdeMo 60%.      Cost starts to increase /kWatt and /mile at 15min of charge due to drop in Amp to <60 from >100 at start,1,1,0,1,0,0,1,1
97712,Supercharger is online!,1,0,0,0,0,0,0,0
272659,just here for a short charge. I think #2 might not be working. it would just beep at me and the light would flash red when I tried to activate it.,1,0,0,0,0,0,0,0
245887,"wow, a Sunday night and another car is charging as well. ",0,0,1,0,0,0,0,0
114558,thanks,0,0,0,0,1,0,0,0
209753,All 4 spots taken. But at least by EVs. ,0,0,1,0,0,0,0,0
253914,"Space 441 in the shade of cottonwoods, nice breeze, and beautiful view of the mountains. Hour and 20 mins, enough to get us back to Bakersfield--and its 102 heat.",0,1,0,0,0,1,0,0
301037,"Having breakfast at Summerland Beach Cafe, yum!",0,0,0,0,0,1,0,0
249587,Sent email to LADWP contact so unit can be fixed ,1,0,0,0,0,0,0,0
74215,Tesla was parked in the spot rather than using a Tesla spot.,0,0,1,0,0,0,0,1
200332,Someone is playing with the on/off switch.  ,1,0,0,0,0,0,0,0
241550,"NRG is doing a great thing, but there are more improvement to be had, at this location they have not designated enough parking spot as EV charging only spot, please all new EV drivers, come move your car after 30mins of quick charge! Be kind to your fellow EV drivers!",0,0,0,0,1,0,0,0
99634,Easy to find and convenient. Started the charger from the Charge Point app. ~1 hr of charge cost $2.49 on my 6.6kWh Leaf. ,0,0,0,1,0,1,0,0
77718,Tesla S here today.               :-) ,0,0,0,0,0,0,0,1
93351,Took about 90 minutes to go from 80 remaining to Max Range 268.,1,0,0,0,0,0,1,0
157953,Spot was ICEd but was able to pull into another spot and the cord reached.,0,0,1,0,0,0,0,0
157384,they've blocked the majority of spots for an outdoor event of some kind. brilliant.,0,0,1,0,0,1,0,0
225819,2 spots free as of 10:00,0,0,1,0,0,0,0,0
207419,"This situation is intolerable. . . between this and the charging station at the United Market on 3rd Street in San Rafael,  I believe   Blink, or whoever they are now,  are single  handedly trying to destroy the electric car market. . . Have they been bought out by an oil company? ",1,0,0,0,0,0,0,0
105841,Stations were powered off when I arrived at 19:27,0,0,0,0,0,1,0,0
81902,"Checked out this location.  In Convention Center parking lot,  you might have to pay for parking to gain access. it is s ChargePoint station. ",1,0,0,1,0,1,0,0
46216,Station 1 (left) started charging after plugging in without authentication.,1,0,0,0,0,1,0,0
82016,Chargers on P2 level are all blocked off by construction fence. ,0,0,0,0,0,1,0,0
52246,Many people park and leave even using quick charger. So people can't charge when they need...,1,0,1,0,1,0,0,0
135226,"On my last visit, the gate was closed after I arrived.  To get out, all one needs to do is pull up close enough to the gate to activate the pressure sensor under the pavement.",0,0,0,0,1,1,0,0
91330,"One spot free, the other ICE'd.  Washrooms and lounge at the inn with free wifi.  Burger King across the street. 30Amps good for 20Mi/hr",1,0,1,0,0,1,0,0
295911,The CHAdeMO charger seems to be out of order.  There's a sign on the display covering it up.  ,1,0,0,0,0,0,0,0
286469,"I was able to get 132 miles/hour at this location in our Tesla Model S 60 battery.  Peak Volts = 332, Amps = 110",0,0,0,0,0,0,1,1
195817,These Chargepoint chargers use the newish retractable cable style of cord management. No coiling of the cord needed. The cable in the tall pedestal automatically extends and retracts to keep the power cords neat. ,0,0,0,0,0,1,0,0
264392,out of order....,1,0,0,0,0,0,0,0
130881,"Great place, open lot, ER nearby!",0,0,1,0,0,1,0,0
170852,All chargers broken,1,0,0,0,0,0,0,0
146205,"This charger is spotty at best. My advice is to KEEP CALLING the number on the sign, as it lets the city know that these are indeed being used (or want to be used). Hopefully they will replace these at some point with Chargepoint systems. ",1,0,0,0,1,0,0,0
60911,Charging ok. 2 Clipper Creek stations.,1,0,1,0,0,0,0,0
41707,"Tried again and it once again failed after 33 seconds.   Called the maker Shore Power, it is apparently on older unit no longer serviced by them so no help there.   Purr Nissan customer support advice, I will take car to dealer for trouble shooting next week.  There may be an error code that can explain what's going on.  Anyone else having success here please do a check in and comment with your particulars ie what type of EV and the year may prove quite helpful and probably gets good karma.  This is very frustrating but I still like my Leaf, thankfully it seems to be able to charge everywhere else. ",1,0,0,0,1,0,0,1
51829,the white volt is fully charged.  could you please move your car if you are near?  I just need a couple hours. thanks.,0,0,1,0,1,0,0,0
264694,Charging for less than 30 minutes. ,0,0,0,0,1,0,0,0
208174,Had trouble with card but worked fine using QR code,1,0,0,0,0,0,0,0
165913,Parking is open on the weekend,0,0,1,0,0,0,0,0
144289,Who broke the left side? Screen cracked. Right side still working.,1,0,0,0,0,0,0,0
244595,"Short walk to mall. Starbucks , whole foods. Also can browse museum and ice rink.",0,0,0,0,0,1,0,0
54429,New signage state spots are EV Only. Should decrease ICEd spots.,0,0,1,0,0,1,0,0
131884,Thanks Price Chopper! Didn't need an acct and it was free and easy to use. ,0,0,0,0,0,1,0,0
46312,"Use the charger of your choice: Blink, Clipper Creek, ChargePoint.

While your car is charging, you can wait at the Diamond Bar Public Library across the street.  It's located behind the City Hall.",1,0,0,0,0,1,0,0
213297,Parked next to full spots and plugged into 110 outlet.,0,0,1,0,0,0,1,0
272088,Be advised that ChaDEMO is not next to Level 2 chargers; it is almost directly across from them in the grass. Great charger - Thanks!,1,0,0,0,0,1,0,0
79030,snowed in but could still back in.,0,0,0,0,0,1,0,0
189781,I needed a charge to get home so I hooked up. Glad it was there!,0,1,0,0,0,1,0,0
51780,Got a polite note from SDPD saying when charging if parked in a Handicap space must have handicap placard. ,0,0,0,0,1,1,0,0
182455,Took a chance... Yahoo! The SAE is working!,1,0,0,0,0,0,0,0
193457,"For PHEV drivers who have the option of gas, electricity needs to cost less than gas. Even if I waited 4 hrs for a full charge it would get me 35 miles which is the same as a gallon of gas. Gas is currently around $2.50 per gallon for premium. At $3, these charging stations in LG are more expensive than gas. This is the same reason I won't charge at BLINK stations which are currently $0.49/kWh. ",0,0,0,1,0,0,0,0
235643,"In use. As always, Zipcar present but not connected to their charger. ",0,0,1,0,0,0,0,0
221397,"As usual, people park (Grey Fiat/non electric) in charge station spaces.   So inconsiderate.  Probably an employee of a nearby school",0,0,1,0,0,0,0,0
150708,Just used it and it works fine. It's free but you prolly need a Chargepoint card to get it to unlock. You can also have them unlock it remotely if you call ,1,0,0,1,0,0,0,0
70825,"Lack of EV-only signage + prime parking location + day after Black Friday = no chance of charging. Three parking spaces in reach of two EVSEs, one C-MAX Energi charging and two spots ICEd. ",1,0,1,0,0,1,0,0
211908,The charger farthest from Welcome Center not working.,1,0,0,0,0,0,0,0
40497,"charged my volt while wife and I went to mall across street. folks at Frederick nissan were very accommodating
Thanks",1,0,0,0,0,1,0,1
148320,The charging head was destroyed.  It was probably run over.,1,0,0,0,0,0,0,0
91204,"Really convenient location close to restaurants, a donut shop, library, & all kinds of stuff. ",0,0,0,0,0,1,0,0
217537,This blue leaf has been parked here for 5hrs and not even charging!!,0,0,1,0,0,0,0,0
64773,left charger down. 052613,1,0,0,0,0,1,0,0
242635,The app crashes before it loads on my iPhone.  The toll free number on the station is disconnected.,1,0,0,0,0,0,0,0
143108,Made a buzzing noise then it seemed like it works but it didn't. No change after 1/2 attempt at charging.,1,0,0,0,0,0,0,0
74179,Santa brought the DC QC online at this dealership as of Dec 24th. No dealer fob required but only accessible during dealer hours.,1,0,0,0,0,1,0,1
138254,Station was busy 2 times I went by.  You have to go early or late or get lucky to charge.  Always busy since it's free.,0,0,1,0,0,0,0,0
86928,Woohoo! I drive from Santa Cruz and this gives me the juice I need to make it.,1,1,0,0,0,0,0,0
199479,My first charge !,1,0,0,0,0,0,0,0
205828,Working just fine. Thanks Publix!,1,0,0,0,0,0,0,0
174857,Very nice of this shopping center. Love it!,0,0,0,0,0,1,0,0
283012,Just barely made it here from State College.  Charging up for free.  Working great so far.,0,1,0,0,0,0,0,0
79189,"J1772 charger working fine. 30A, 207V, 18mi/hr",1,0,0,0,0,0,1,0
258244,No charging station here.  Incorrectly listed.  Go to McDonalds.,0,0,0,0,0,1,0,0
60430,"Per Shorepower, there is also a NEMA 14-30 outlet at these Shorepower stations. Please verify if anyone sees one of these",1,0,0,0,1,0,0,0
1154,What the crap!  A Nissan dealership that has closed gates on Sunday!  Useless for those who want to charge here on Sunnday. The dealership needs yo rethink this.   Also no assigned spaces.  Charging station on a disabled spot.  OMGosh.   Dr. Raza Khan,0,0,1,0,1,1,0,1
149232,39 cents a kWh.  Station did not give me credit for Nissan's No Charge to Charge program.  Blink billed for entire charge despite it being listed as part of No Charge to Charge on Plug Share.  Still glad to be fully charged after three hours at the Fair though.  ,1,0,0,1,0,0,0,1
102939,Checked car into Valet to have brunch and returned to a fully charged Volt.,0,0,0,0,0,1,0,0
302579,"$2 / hr? Seriously?  And just how much power do they think the average EV uses to charge?  Even at the maximum output this unit puts out they are still charging well over 100% markup.  Sadly, this price also had me move my prescriptions to Safeway.",0,0,0,1,0,0,0,0
52216,Charger in parking garage does not work. ,1,0,0,0,0,1,0,0
44132,Thanks a lot Younker Nissan!!!,0,0,0,0,1,1,0,1
200845,Both sides not working,1,0,0,0,0,0,0,0
225919,"Be aware, you must set up a greenlots account before you can charge.  Download the app, set up free account, scan chragers QR code, and then plug in.",0,0,0,0,1,0,0,0
304695,Panda Express and red robin near by,0,0,0,0,0,1,0,0
140868,"Thanks for checking in black leaf owner, how courteous of you... Not ",0,0,0,0,1,0,0,1
148534,Longest trip of the Leaf's life! Longwood on the way - perfect!,0,1,0,0,0,1,0,1
71525,The building seems to be powered down for the weekend. Some work going on,0,0,0,0,0,1,0,0
278089,Life saver. Drove from downtown to here with 8% battery. Barely made it! Charger overheated after about 16 minutes but so glad this is here!,1,1,0,0,0,1,0,0
300009,"You can reset the emergency stop button by turning it. The button will pop back out and the error will clear. Thanks, Greenlots",0,0,0,0,1,0,0,0
233050,Disregard my last check in about them not being free. I believe they are free no app for evgo so it's hard to tell but they are not networked so they are likely free. Will update if I get charged for my charge.,0,0,0,1,0,0,0,0
254661,"I agree, when i plan a trip with my ev i would like to know where i am stopping and what to expect. Keep up the good work vivian.",0,0,0,0,1,1,0,0
89561,"Half the bays occupied by gas-cars, apparently Grove doesn't enforce EV parking signs ... ",0,0,1,0,0,1,0,0
40046,"had no issues charging, I was running low ",1,1,0,0,0,0,0,0
306212,1st try successful!,1,0,0,0,0,0,0,0
120981,Very friendly ladies at the counter!!,0,0,0,0,0,1,0,0
205608,These two are ALWAYS ICE'D!! GA should pass the law as other states have,0,0,1,0,0,0,0,0
169084,Level 3 charger cost $$,0,0,0,1,0,0,0,0
173403,Corner charger broken. ,1,0,0,0,0,0,0,0
300076,Left side still out of service,1,0,0,0,0,0,0,0
222493,Both spots taken at the moment ,0,0,1,0,0,0,0,0
283408,ccs combo spark ev all good,1,0,0,0,0,0,0,0
119058,Dealership is informed.,0,0,0,0,0,0,0,1
181610,why post this if not for public use,0,0,1,0,0,0,0,0
90137,"J1772 connector would not come out of holster. Then tried to charge on 5-20 at 16A. Lost power almost immediately with an over current message. Fortunately the fault reset and was able to charge slowly at 12A overnight. Reported problems to ChargePoint.

Be advised this is a very noisy location due to being right next to the freeway.",1,0,0,0,0,1,1,0
149735,"Reported 9/20: ""Parking attendant informed me that you MUST pay for the spot if you walk away from your vehicle (parking is free while you charge if you stay with vehicle).""",0,0,0,1,1,1,0,0
75821,"Left QC working fine, right side dead. ",1,0,0,0,0,1,0,0
51473,Both chargers broken. Called Blink again. ,1,0,0,0,1,0,0,0
253613,unplugged the red leaf because it wasn't charging.,0,0,0,0,1,0,0,0
226484,Convenient if you have someone to drop you off and pick you up,0,0,0,0,0,1,0,0
175084,Not hard to find. Always fuel cars parked at the stations. Employee cars at that. ,0,0,1,0,0,1,0,0
262377,"The app says the quick charger is ""in use."" Not so. When I got there yesterday, it wouldn't activate. I called the support number and was told it was ""offline."" No info and when that would change. Ended up sitting there a lot longer than anticipated.",1,0,0,0,1,0,0,0
307475,"Had to flip the breaker, charger wasn't reading it was plugged in. Working fine now",1,0,0,0,0,0,0,0
73067,A PIP in the other spot.,1,0,0,0,0,0,0,0
281810,The first two DCQC stations aren't responding when swiping a card but the third is.,1,0,0,0,0,0,0,0
69162,Came in after 9:30 but was able to find charger from map outside of office. Needed a flashlight (used phone app). ,0,0,0,0,0,1,0,0
209389,"Had to re-insert the plug to get it to connect, but it's working. Started up at the full 106A. As I got out of the car to plug in, I saw a full grown fox sniffing around the vehicle inventory right behind me! It didn't care about me at all, just trotted away.",1,0,0,0,0,0,1,0
91769,Ford was charged up so I unplugged.  Hope that's ok.  Left my number if you need it back. ,0,0,1,0,0,0,0,0
275033,None of the units are working. Talked with an agent he tried to resend signal to the units and none of them would connect or communicate.,1,0,0,0,0,0,0,0
174638,"Add another silver volt and a black volt, that makes 6 ev cars that charge at these stations. Only 3 ev spots I have called Borgess to see if they would consider adding just a extra spot so someone could use one of the 110 Lvl 1 plug in spots.",0,0,0,0,0,0,0,1
241918,Still working :),1,0,0,0,0,0,0,0
208889,Stopped by to check out the station and grab a few more photos,0,0,0,0,0,0,0,0
79018,New signs limiting spots inside to 2 hours. I got a first time warning. It said the ticket would be $46,0,0,0,1,0,1,0,0
48805,"2 Leafs plugged in when I arrived--busy day.  Saw a total of 7 Leafs on the road today looping from Seagrove/Newport/Corvallis/ Monmouth/Grand Ronde, and back home to the coast.  Great to see so many!",0,1,1,0,0,1,0,1
137992,Using the L1 port.,0,0,0,0,1,0,0,0
141717,Both chargers were out of order,1,0,0,0,0,0,0,0
109632,Right side touch pad unresponsive. Could charge. Left side works. ,1,0,0,0,0,0,0,0
137322,Some people are being selfish and park their cars overnight. We should encourage la fitness to monitor this and two cars abusing the system especially since only one charge station works!  ,0,0,0,0,1,0,0,0
81134,Clipper creek is working fine. ,1,0,0,0,0,0,0,0
261641,Thanks HyVee and KCP&L ,1,0,0,0,0,0,0,0
43584,This charger is most likely the same as the one located at the Rockwater Apts.,1,0,0,0,0,1,0,0
280105,disconnected,1,0,0,0,0,0,0,0
178592,Hard to find,0,0,0,0,0,1,0,0
213479,After first being denied access a manager intervened and unlocked the door to the charging cable. ,0,0,0,0,0,1,0,0
297578,"If you don't charge, you can still park for free, but you need to show your ticket and be sure to mention that you're an exempt EV in case they don't notice as you drive up to the window. ",0,0,0,1,1,0,0,0
200151,Avaliable 24/7,0,0,0,0,0,1,0,0
158836,Worked good for me. ,1,0,0,0,0,0,0,0
301162,using genki station,1,0,0,0,0,0,0,0
304764,Conveniently located to right of ticket gate. Thank goodness for chargepoint_x1f44d__x1f3fc_,1,0,0,0,0,1,0,0
69800,Charged at Sears,1,0,0,0,0,1,0,0
83099,"Attendees would not allow overnight charging. Had two Teslas that they would not allow us to charge. Charging stations outdoors were blocked by valet cars, attendees would not allow overnight charging even though we had left a vehicle the night before. ",0,0,1,0,0,1,0,1
233325,Not open to public.,0,0,0,0,0,1,0,0
52095,From the previous comments I am extremely happy to hear that tickets are being issued for EVs left for too long.  Please be considerate to your fellow EV drivers by moving your car when charging is complete.  There are apps available to notify you.,0,0,1,0,1,0,0,0
131764,Chargepoint card won't work. Quick phone call did the trick.  Great Mexican food nearby. ,1,0,0,0,0,0,0,0
157556,"I have used this charger a few times before, but on this trip the machine was in a locked state. The LCD screen was backlit but no response to plugging in or pressing either button. Called the 1800 number and they could not help as it is in ""free mode"". Bummer, no issues any other time. ",1,0,0,0,0,0,0,0
200449,6 Tesla superchargers relatively cleared of snow. ,1,0,0,0,0,1,0,0
106274,They were very gracious to pull a car off the charger for me to charge. Thank you Gwynn Chevy ,0,0,0,0,0,0,0,1
147882,Great! Wish they had more J1772 plugs,1,0,0,0,0,1,0,0
136287,Out of Order.,1,0,0,0,0,0,0,0
300485,Charger not working. i notified Greenlots.,1,0,0,0,0,0,0,0
157410,Thank you!!!!,0,0,0,0,0,0,0,0
108123,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
300601,Both stations show error messages.,1,0,0,0,0,0,0,0
252453,no problems,1,0,0,0,0,0,0,0
89241,CHAdeMO shown as offline according to apps.,1,0,0,0,0,0,0,0
57846,Screen says out of order ,1,0,0,0,0,0,0,0
76860,ICED - Been here many times and almost always ICED...,0,0,1,0,0,0,0,0
62091,DCQC right side works. Happy St. Patrick's day.,1,0,0,0,0,1,0,0
289669,"Very reliable station. Moderate waiting room with air conditioning, television, bathroom, and light snacks. Charging peak at 28 kW per hour. ",1,0,0,0,0,1,1,0
284147,"Met with Eva's husband who helped me charge my electric motorcycle in his garage.  The charger is on a 20 Amp circuit, so it won't charge most vehicles at maximum power, but can give you a boost if needed.  Very friendly and we chatted while I charged.  Nothing is nearby, but fields to walk in.  Cheers!  ",1,0,0,0,1,1,1,0
279620,Charged here this past weekend. Good location away from premium parking. Not likely to be ICE'd.,0,0,1,0,0,1,0,0
254067,"ChaDeMo is back online! Oddly, the level 2 Blinks have not been serviced. 1 level 2 is fine, but the touch screen is out, the second has no screen and does not respond to a card. I'll take the ChaDeMo though! :)",1,0,0,0,0,0,0,0
288642,"charger was in temp error, but luckily the have ann external power switch. was able to charge after power toggle",1,0,0,0,0,0,0,0
182906,"Front desk very friendly and offered parking validation. Enter on Lexington, take ticket and the chargers are just ahead on the right. ",0,0,0,0,1,1,0,0
246030,error,1,0,0,0,0,0,0,0
278089,Life saver. Drove from downtown to here with 8% battery. Barely made it! Charger overheated after about 16 minutes but so glad this is here!,0,1,0,0,0,1,0,0
60727,Great site. Charged car at 95 miles/hr.  90 amps at about 340VDC. All slots were occupied with Model S cars.,1,0,1,0,0,1,1,1
212407,"Beware! They will rape you for parking at this place. I paid the $20 ""Event Fee"" if there's a show going on at the Sprint Center, and you can pay for ""Overnight (usually $15) with that. BUT, you must have your vehicle out by 6 AM or they will charge you the additional $15 ""daily max"" fee in addition when you try to leave. So I paid a total of $35 for about 15 hours of parking and got about 30 miles of charge.  Had I known I'd have just pulled in for an hour, paid the $1/min fee and gotten out for $3, but this isn't made clear anywhere that I could see on signage.",0,0,0,1,0,1,0,0
51389,"Thanks, Kohl's for a free charge!",1,0,0,1,0,1,0,0
219656,Iced! Only one parking spot available and they have a deal or car in it :/,0,0,1,0,0,0,0,0
189542,Quick charger working fine,1,0,0,0,0,0,0,0
44941,"One of these stations is broken. And the other is always used by Alfalfas, making this station pointless for now.",1,0,1,0,1,0,0,0
184619,Charged With SAE CCS successfully with i3. ,1,0,0,0,0,0,0,1
303268,"Security had to let me in this late, but they were very nice about it.",0,0,0,0,0,1,0,0
52351,Just eating at costco. Won't be here long. ,0,0,0,0,1,1,0,0
49558,gewattstation 0000284.  does not work.is lit up but ge wont turn on,1,0,0,0,0,1,0,0
179392,the charging dock is down..,1,0,0,0,0,0,0,0
208505,My baby finally has Bluetooth again! _x1f603_,0,0,0,0,0,0,0,0
299324,out of service,1,0,0,0,0,0,0,0
207699,"Both Left and Right sides completely down. What gives, Blink?!",1,0,0,0,0,0,0,0
55438,It looks like these chargers are ready to go. They were pouring the sidewalks a little further up. All that is left is paint for the parking spots. I would say they will be ready for use by the end of the month.,1,0,0,0,0,1,0,0
106343,"Oops, ran low and had to top off. Bought some food while here. ",0,1,0,0,0,1,0,0
201647,"2/20/15 12:00 - position 2 had a Chevy Volt plugged in, appeared to be done per the crappy GE display that looks like the GE - EVSE is turned off?  Position 2 was ICED - by a Toyota with plate frame ""Best Dad"" - parking positions are just as close as Handicap parking and therefore the signage is not enough to stop the temptation to ICE the spot.",0,0,1,0,0,0,0,0
77421,This station is always full. Why do I bother?,0,0,1,0,0,0,0,0
209590,"luzr red ""smart"" car parked here not plugged in :( ",0,0,1,0,0,0,0,0
307538,Not on P2 as all the security people believe. Works great,1,0,0,0,0,1,0,0
137425,Waited 6 minutes for the station to cool.,1,0,0,0,0,0,0,0
217908,i3 plugged in but not charging. Either didn't activate properly or done charging. Other spot taken by smart car,0,0,1,0,0,0,0,0
249522,"Charger was down 2:00p, but on-call guy at the posted emergency# was able to have it working when I came back by 7:00p.",1,0,0,0,0,0,0,0
196486,a fiat and a prius are parked at the CHARGING STATION and not charging. I guess they can't read._x1f621_,0,0,1,0,0,0,0,0
220004,QC thumbsup,1,0,0,0,0,0,0,0
205009,"To the owner of the newly purchased Fiat.  Congratulations on your purchase.  You have made a great choice.  However, in the future, it is not appropriate to steal a plug while someone else is in mid charge, especially since you are parked in front of a DC fast charger and can use that (not all cars can use a Level 3 charger). If it is an emergency, common courtesy dictates you leave a note and your phone number. I know you are new at this so consider this a polite reminder of proper charging etiquette.  Thank you and have fun with your new car.  ",0,0,0,0,1,0,0,0
57878,New J1772 EVSEs located on the 2nd level of the G9 parking structure at the west end. Signage indicates parking permit required and gate locked at 7:00p,1,0,0,0,0,1,0,0
135454,Thanks for the free juice guys!,0,0,0,0,0,1,0,0
283163,25-26 MPH Charge rate!,0,0,0,0,0,0,1,0
275490,DCFC is back up and running. Greg clo@goe3.com ,1,0,0,0,0,0,0,0
108719,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
259954,"Other charger is open now. Four ev parking spaces, two chargers.  Thats pretty cool. Nice coffee shop at golf course attached to hotel. Charge car and eat breakfast etc.  sweet!",0,0,1,0,0,1,0,0
183839,"chargers seem slower than normal, maybe its just the cold...",0,0,0,0,0,0,1,0
203686,"Slow to charge, but nice place to stop.",0,0,0,0,0,1,1,0
222590,still only 35kwh ,0,0,0,0,0,0,1,0
45303,Fixed,0,0,0,0,1,0,0,0
240339,both broken Blink unable to fix,1,0,0,0,0,0,0,0
287054,"just made it.  up hill from west to east! 
looks like a free L2 as well as DCQC.",1,1,0,1,0,0,0,0
270841,parked in efv spot right by elevator on level 4.  went inside and ate.  came out to find sticker (only) on car with comment that I was illegally using doa property.   ,0,0,0,0,0,1,0,0
